Steps,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Entropy,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
1870000,6.069769,0.73972154,0.0957623,8.135487e-05,0.4418939,158.04,9.670124833400433,9.670124833400433,1.0
1880000,6.7197742,0.66223633,0.090872094,8.125852e-05,0.42267734,100.0,7.5920000076293945,7.5920000076293945,1.0
1890000,6.337362,0.7224396,0.0979758,8.114311e-05,0.43469465,160.44444444444446,9.364655214197496,9.364655214197496,1.0
1900000,6.5561213,0.64656496,0.090353176,8.104558e-05,0.43766466,186.6,11.957141139290549,11.957141139290549,1.0
1910000,6.409139,0.5612878,0.10338988,8.094927e-05,0.44939685,156.2,11.058168888092041,11.058168888092041,1.0
1920000,6.944026,0.80833304,0.09421065,8.08449e-05,0.4406333,165.25,9.32985363403956,9.32985363403956,1.0
1930000,6.223753,0.51211745,0.107533775,8.074777e-05,0.45863003,156.92857142857142,9.345772649560656,9.345772649560656,1.0
1940000,6.3968005,0.74453884,0.097239286,8.0650534e-05,0.39348584,152.58333333333334,9.378083686033884,9.378083686033884,1.0
1950000,7.141136,0.87440765,0.10180533,8.054721e-05,0.3894632,176.875,10.592590928077698,10.592590928077698,1.0
1960000,7.241215,0.68109727,0.09672242,8.044951e-05,0.38662395,163.14285714285714,10.50646139894213,10.50646139894213,1.0
1970000,7.202872,0.69120514,0.10349474,8.034477e-05,0.3849423,163.75,11.951750725507736,11.951750725507736,1.0
1980000,7.435354,0.81643033,0.099025905,8.024866e-05,0.36266783,183.14285714285714,10.738115344728742,10.738115344728742,1.0
1990000,7.1710644,0.5860923,0.09822278,8.0155296e-05,0.40421385,227.66666666666666,19.479331970214844,19.479331970214844,1.0
2000000,8.108058,0.683471,0.10371745,8.0049744e-05,0.3767733,186.0,12.713395039240519,12.713395039240519,1.0
2010000,7.8017416,0.7766423,0.09569732,7.994512e-05,0.4233233,156.53846153846155,10.165708697759188,10.165708697759188,1.0
2020000,7.718871,0.83846277,0.09517997,7.98472e-05,0.4262046,163.3846153846154,9.319233866838308,9.319233866838308,1.0
2030000,7.6443453,0.7733816,0.098550335,7.97539e-05,0.44887766,178.8,15.511217927932739,15.511217927932739,1.0
2040000,7.02413,0.7392169,0.09785728,7.965664e-05,0.42525917,155.76923076923077,10.800547113785377,10.800547113785377,1.0
2050000,7.40582,0.77268344,0.102017485,7.9551755e-05,0.36880687,148.0,9.39024794101715,9.39024794101715,1.0
2060000,6.927525,1.0180625,0.0961496,7.9453224e-05,0.3476534,171.76923076923077,9.294163584709167,9.294163584709167,1.0
2070000,6.6315513,0.8049099,0.092864424,7.935644e-05,0.4038112,158.44,9.304264149665833,9.304264149665833,1.0
2080000,6.4988375,0.94672996,0.099613115,7.9245794e-05,0.39170942,177.14285714285714,9.25702840089798,9.25702840089798,1.0
2090000,7.2013083,0.72319376,0.09435964,7.914814e-05,0.3782639,194.2,13.396861672401428,13.396861672401428,1.0
2100000,7.255962,0.8294252,0.09875271,7.90524e-05,0.39280018,180.55555555555554,9.256370094087389,9.256370094087389,1.0
2110000,6.960996,0.7941499,0.09968434,7.894471e-05,0.31217402,168.0,11.013831496238708,11.013831496238708,1.0
2120000,6.7453485,0.82656026,0.09999755,7.88502e-05,0.37569946,162.2,9.342322874069215,9.342322874069215,1.0
2130000,6.3714356,0.8840154,0.09887651,7.875555e-05,0.36381328,164.0,9.303719924555885,9.303719924555885,1.0
2140000,6.7375865,0.8505424,0.10328852,7.8655765e-05,0.39740807,196.0909090909091,9.14670117334886,9.14670117334886,1.0
2150000,7.092516,1.0739429,0.09715599,7.8557234e-05,0.40943852,164.53846153846155,9.332776638177725,9.332776638177725,1.0
2160000,6.7912784,0.82513714,0.10355977,7.844811e-05,0.32831177,198.71428571428572,8.991347176688057,8.991347176688057,1.0
2170000,7.405595,0.80316824,0.10150022,7.8348894e-05,0.32786915,221.33333333333334,19.472307205200195,19.472307205200195,1.0
2180000,6.3997164,0.5766307,0.09547873,7.8253135e-05,0.35780418,143.5,9.417360335588455,9.417360335588455,1.0
2190000,6.847947,0.9565283,0.1013001,7.814665e-05,0.36865032,167.73684210526315,9.318350289997301,9.318350289997301,1.0
2200000,7.3042526,0.7023851,0.09720936,7.805067e-05,0.351788,147.33333333333334,9.402533690134684,9.402533690134684,1.0
2210000,7.118791,0.6477546,0.097648785,7.79566e-05,0.37447754,173.33333333333334,12.739787797133127,12.739787797133127,1.0
2220000,7.371634,0.8833637,0.09641318,7.784972e-05,0.3601488,167.93333333333334,9.318340603510539,9.318340603510539,1.0
2230000,6.8928747,0.8660649,0.097006075,7.775245e-05,0.37191066,172.69230769230768,10.008548021316528,10.008548021316528,1.0
2240000,7.0477448,0.71386576,0.09995369,7.765106e-05,0.4540975,147.2,11.439768218994141,11.439768218994141,1.0
2250000,7.59116,0.7636459,0.09541876,7.7549426e-05,0.39166996,177.28571428571428,12.262314319610596,12.262314319610596,1.0
2260000,6.854119,0.6815516,0.09223659,7.745587e-05,0.45926958,141.63636363636363,9.389606150713833,9.389606150713833,1.0
2270000,7.5439196,0.7492087,0.09802529,7.7348894e-05,0.4856062,159.66666666666666,9.373386359214782,9.373386359214782,1.0
2280000,7.0680513,0.61339027,0.096317016,7.724554e-05,0.4804527,170.1,9.281360907988114,9.281360907988114,1.0
2290000,7.5278535,0.9174075,0.10228241,7.71476e-05,0.38067487,186.57142857142858,9.243510450635638,9.243510450635638,1.0
2300000,7.6607275,0.7151669,0.10075481,7.7053664e-05,0.41708195,163.125,9.291435871805463,9.291435871805463,1.0
2310000,7.078488,0.9888958,0.10125234,7.6946184e-05,0.42397496,173.6153846153846,10.764402738639287,10.764402738639287,1.0
2320000,7.0370903,0.8760685,0.1016396,7.6847995e-05,0.4141462,176.66666666666666,11.364609599113464,11.364609599113464,1.0
2330000,7.635703,0.76567805,0.099963464,7.675363e-05,0.40812135,148.0,9.397367715835571,9.397367715835571,1.0
2340000,7.768285,1.0764787,0.102859676,7.6649405e-05,0.46356317,169.0,9.109718298912048,9.109718298912048,1.0
2350000,6.8252187,0.7121403,0.09797135,7.655153e-05,0.41542566,166.92307692307693,9.969237135006832,9.969237135006832,1.0
2360000,6.8536325,0.8159108,0.09869304,7.6456134e-05,0.3661459,156.4,9.364286577701568,9.364286577701568,1.0
2370000,6.90499,0.61667013,0.095703214,7.635658e-05,0.3972149,213.0,14.194097531338533,14.194097531338533,1.0
2380000,7.293339,0.8842298,0.1053388,7.625858e-05,0.41735578,162.5,9.338909149169922,9.338909149169922,1.0
2390000,7.5841165,0.96021545,0.10180888,7.615167e-05,0.3540087,175.3,9.289065051078797,9.289065051078797,1.0
2400000,6.788641,0.7532994,0.0976148,7.605684e-05,0.39761713,176.6875,9.932372719049454,9.932372719049454,1.0
2410000,6.903683,0.9987149,0.09974981,7.595032e-05,0.38868627,163.64285714285714,9.335922019822258,9.335922019822258,1.0
2420000,6.500918,0.593673,0.103005275,7.5848715e-05,0.39208847,148.11111111111111,9.398087130652534,9.398087130652534,1.0
2430000,5.8546815,0.75657624,0.09801779,7.574922e-05,0.37483886,185.2,8.840990673005582,8.840990673005582,1.0
2440000,6.383835,0.82755655,0.09643638,7.564845e-05,0.45408538,172.10526315789474,9.297690021364312,9.297690021364312,1.0
2450000,5.9013577,0.7056824,0.0996806,7.554824e-05,0.43294573,167.25,10.177036772171656,10.177036772171656,1.0
2460000,5.5178385,0.43630946,0.09546551,7.545171e-05,0.4337654,166.0909090909091,11.213741150769321,11.213741150769321,1.0
2470000,5.60366,0.7347624,0.09598881,7.535152e-05,0.47459173,170.71428571428572,9.235383412667684,9.235383412667684,1.0
2480000,5.7708693,0.6471861,0.0972654,7.525034e-05,0.45138887,156.1875,9.358139134943485,9.358139134943485,1.0
2490000,6.2508197,0.9443717,0.097045995,7.515836e-05,0.44472578,163.0,9.338052647454399,9.338052647454399,1.0
2500000,5.5904474,0.57658446,0.10324124,7.50489e-05,0.4472546,163.72727272727272,9.332357146523215,9.332357146523215,1.0
2510000,5.990613,0.9934752,0.1000737,7.4948446e-05,0.47827083,173.95238095238096,9.697639959199089,9.697639959199089,1.0
2520000,5.483617,0.52801275,0.09965033,7.48563e-05,0.46091846,176.05,9.27483355998993,9.27483355998993,1.0
2530000,6.6298256,1.0638452,0.09806694,7.4756135e-05,0.42989925,226.33333333333334,15.587335705757141,15.587335705757141,1.0
2540000,5.1529408,0.49037555,0.10289194,7.465087e-05,0.45223162,149.875,9.383271723985672,9.383271723985672,1.0
2550000,5.92961,0.80683327,0.096146,7.455151e-05,0.4786543,168.8181818181818,10.262163758277893,10.262163758277893,1.0
2560000,5.7800364,0.7867828,0.09239266,7.445407e-05,0.4085493,156.1875,9.763952009379864,9.763952009379864,1.0
2570000,6.6324,0.8389823,0.097695366,7.4349366e-05,0.38419798,161.16666666666666,9.345740377902985,9.345740377902985,1.0
2580000,6.5557036,0.80692506,0.09992603,7.425161e-05,0.42506528,156.875,9.317776136100292,9.317776136100292,1.0
2590000,6.3930445,0.97288454,0.10192765,7.415081e-05,0.44507337,151.54545454545453,9.385520479895852,9.385520479895852,1.0
2600000,6.8126845,0.63448894,0.099270046,7.405036e-05,0.44463107,160.83333333333334,11.08102148771286,11.08102148771286,1.0
2610000,6.9216404,0.69547623,0.098078385,7.3955314e-05,0.45061737,173.6,9.254467737674712,9.254467737674712,1.0
2620000,6.548471,0.85790956,0.10006122,7.3846706e-05,0.49302006,160.8421052631579,9.747925457201505,9.747925457201505,1.0
2630000,6.56649,0.5820699,0.095714584,7.374902e-05,0.46478397,163.85714285714286,10.66147071974618,10.66147071974618,1.0
2640000,6.4903755,0.7411758,0.09906869,7.3653035e-05,0.47002,163.5,10.610976003110409,10.610976003110409,1.0
2650000,6.5017614,0.86092,0.09777099,7.355459e-05,0.50583345,164.8,9.314135127067566,9.314135127067566,1.0
2660000,6.655236,0.87476444,0.093030885,7.345436e-05,0.48673117,169.72727272727272,9.279398939826272,9.279398939826272,1.0
2670000,6.057315,0.5289363,0.09822248,7.3355215e-05,0.5223532,164.8095238095238,10.29911892754691,10.29911892754691,1.0
2680000,7.1830487,1.1325605,0.098535135,7.3255855e-05,0.4105712,189.41666666666666,10.965259045362473,10.965259045362473,1.0
2690000,6.7939696,0.71751803,0.09919026,7.3145704e-05,0.47732568,175.08333333333334,11.021174480517706,11.021174480517706,1.0
2700000,6.74571,0.5473101,0.1037088,7.305006e-05,0.4030106,149.5,8.887049814065298,8.887049814065298,1.0
2710000,7.2425213,1.0568523,0.09692333,7.295191e-05,0.39371526,169.16666666666666,9.29778786500295,9.29778786500295,1.0
2720000,7.0713115,0.6454218,0.096203126,7.284843e-05,0.42105287,197.66666666666666,14.433821042378744,14.433821042378744,1.0
2730000,7.1426635,0.9931947,0.096165136,7.275083e-05,0.43288544,163.3846153846154,9.331958642372719,9.331958642372719,1.0
2740000,6.0286274,0.85013324,0.09717479,7.264996e-05,0.43177733,159.1851851851852,9.266281172081277,9.266281172081277,1.0
2750000,6.166134,0.86587274,0.0992763,7.254882e-05,0.37218493,197.125,12.667683765292168,12.667683765292168,1.0
2760000,6.1391616,0.86369884,0.09377029,7.244881e-05,0.41861516,161.2,9.234558963775635,9.234558963775635,1.0
2770000,6.056768,0.75881594,0.0970173,7.2347684e-05,0.43212068,159.0,9.295023880221628,9.295023880221628,1.0
2780000,5.6173477,0.7657357,0.09640279,7.22492e-05,0.42315844,160.85714285714286,9.305110471589225,9.305110471589225,1.0
2790000,6.622022,0.97253907,0.096398234,7.2150004e-05,0.35086098,142.57142857142858,9.421167663165502,9.421167663165502,1.0
2800000,6.261305,0.7601898,0.09368034,7.2051604e-05,0.36017847,210.125,12.894730925559998,12.894730925559998,1.0
2810000,6.2309527,0.7170465,0.098515615,7.1955525e-05,0.38229722,140.0,9.427334317794212,9.427334317794212,1.0
2820000,6.027249,0.505491,0.09073283,7.185384e-05,0.38134685,203.41666666666666,10.411734163761139,10.411734163761139,1.0
2830000,6.659355,0.7851095,0.09864324,7.174419e-05,0.3646303,141.16666666666666,9.425717969735464,9.425717969735464,1.0
2840000,6.7694316,0.632789,0.09361288,7.165124e-05,0.363986,156.0,11.440381026268005,11.440381026268005,1.0
2850000,7.0980387,0.8392517,0.104680374,7.1552306e-05,0.31032145,156.6875,9.953328900039196,9.953328900039196,1.0
2860000,7.4627714,0.76548624,0.09958552,7.1448696e-05,0.35230553,186.8,13.420345282554626,13.420345282554626,1.0
2870000,7.8511214,0.8619975,0.096053526,7.135207e-05,0.3164331,143.625,9.415918692946434,9.415918692946434,1.0
2880000,7.039678,0.58356434,0.10240436,7.124984e-05,0.36257863,152.625,9.131010070443153,9.131010070443153,1.0
2890000,7.4978814,0.77627116,0.0979434,7.115361e-05,0.28791818,179.66666666666666,9.273614936404758,9.273614936404758,1.0
2900000,7.604318,0.8192743,0.09572543,7.104684e-05,0.28681946,155.8,9.367498064041138,9.367498064041138,1.0
2910000,7.363832,1.1087412,0.100688286,7.095162e-05,0.34441373,151.75,9.382817596197128,9.382817596197128,1.0
2920000,6.8644795,0.9389771,0.094806455,7.0852e-05,0.32172748,180.3846153846154,10.876541256904602,10.876541256904602,1.0
2930000,7.2109795,0.74577284,0.10492323,7.074417e-05,0.33224502,162.75,10.121789028247198,10.121789028247198,1.0
2940000,6.880701,0.664557,0.08981649,7.064898e-05,0.37216535,154.16666666666666,12.83325711886088,12.83325711886088,1.0
2950000,6.427747,0.53201,0.09740291,7.055369e-05,0.28657737,178.125,9.279047399759293,9.279047399759293,1.0
2960000,6.742182,0.7590115,0.09798987,7.0448325e-05,0.34973004,148.75,11.137717882792154,11.137717882792154,1.0
2970000,6.8959765,0.919739,0.10063798,7.035358e-05,0.3061568,141.9047619047619,9.326330054373969,9.326330054373969,1.0
2980000,6.265162,0.6462827,0.096911825,7.025378e-05,0.37033585,163.71428571428572,9.337464043072291,9.337464043072291,1.0
2990000,6.6475415,0.8628748,0.095763,7.0145645e-05,0.33414423,158.8125,9.168111771345139,9.168111771345139,1.0
3000000,7.6207914,0.73013496,0.094530985,7.005141e-05,0.35137436,165.6,10.996207666397094,10.996207666397094,1.0
3010000,7.7180786,0.71157825,0.102464795,6.995532e-05,0.31862167,110.33333333333333,9.550144592920939,9.550144592920939,1.0
3020000,7.0360417,0.8300276,0.092215784,6.9850306e-05,0.34568766,181.77777777777777,11.571327163113487,11.571327163113487,1.0
3030000,6.8444557,0.61331475,0.09969978,6.974714e-05,0.3269739,198.3125,13.17821566388011,13.17821566388011,1.0
3040000,6.921865,1.0861754,0.096303895,6.964682e-05,0.32579747,165.3846153846154,9.3303661438135,9.3303661438135,1.0
3050000,6.4841166,0.7452421,0.10235007,6.95503e-05,0.31809703,166.3,9.299071097373963,9.299071097373963,1.0
3060000,7.3187027,1.0088048,0.093086265,6.945581e-05,0.2915192,198.57142857142858,9.196526714733668,9.196526714733668,1.0
3070000,8.155264,1.1285685,0.09519522,6.935738e-05,0.3349607,146.66666666666666,9.405052979787191,9.405052979787191,1.0
3080000,8.24201,1.1531733,0.09858375,6.925296e-05,0.31940058,160.3,9.347802793979644,9.347802793979644,1.0
3090000,7.5758314,0.7272937,0.099233516,6.914892e-05,0.3272929,219.72727272727272,14.372914717956023,14.372914717956023,1.0
3100000,7.5464773,0.78593266,0.095228925,6.905543e-05,0.2917339,160.0,9.350904440879821,9.350904440879821,1.0
3110000,7.942716,0.9631585,0.094025135,6.895044e-05,0.31589347,173.8,9.095043730735778,9.095043730735778,1.0
3120000,8.081458,0.883725,0.0982458,6.8846406e-05,0.3413738,149.0,9.371088538851057,9.371088538851057,1.0
3130000,8.288252,0.8277203,0.09980245,6.874358e-05,0.30909747,123.0,9.500333786010742,9.500333786010742,1.0
3140000,7.4020047,0.9956602,0.09076112,6.86465e-05,0.3900167,173.625,9.299868656241376,9.299868656241376,1.0
3150000,7.5604897,0.85523766,0.09647728,6.85468e-05,0.36287785,155.5,9.03654772894723,9.03654772894723,1.0
3160000,7.5988135,0.9549614,0.095451966,6.845214e-05,0.33865118,183.14285714285714,12.209551811218262,12.209551811218262,1.0
3170000,7.2547355,0.8606307,0.10162097,6.835563e-05,0.37112814,162.3846153846154,9.18646699648637,9.18646699648637,1.0
3180000,7.249617,1.0026737,0.10358088,6.824832e-05,0.32457733,175.11111111111111,9.289280904663933,9.289280904663933,1.0
3190000,6.763462,0.645929,0.10057392,6.815346e-05,0.41388246,143.2,9.379296978314718,9.379296978314718,1.0
3200000,6.394116,0.75668114,0.095206946,6.805083e-05,0.42651498,166.04347826086956,9.283998152484065,9.283998152484065,1.0
3210000,5.9028378,0.53272504,0.09914847,6.794671e-05,0.4351844,166.1875,10.528049903757433,10.528049903757433,1.0
3220000,6.119536,0.47489136,0.10337931,6.784954e-05,0.39700893,163.57142857142858,10.826999579157148,10.826999579157148,1.0
3230000,5.9040694,0.760612,0.095672466,6.7744535e-05,0.27975377,152.1818181818182,9.356323426420039,9.356323426420039,1.0
3240000,6.6534424,1.0126576,0.10133671,6.765005e-05,0.35005686,141.0,9.428711771965027,9.428711771965027,1.0
3250000,5.7907085,0.503778,0.09915911,6.755289e-05,0.40226626,156.04347826086956,10.590165008669315,10.590165008669315,1.0
3260000,6.8044105,1.0603818,0.09758261,6.745625e-05,0.36528632,145.85714285714286,10.856872115816389,10.856872115816389,1.0
3270000,6.1563206,0.6603929,0.09544323,6.7351655e-05,0.36143038,145.6315789473684,9.397357896754617,9.397357896754617,1.0
3280000,5.8024936,0.7792557,0.09803857,6.7254674e-05,0.39080086,165.5,9.97052551060915,9.97052551060915,1.0
3290000,5.867232,0.5726702,0.10492659,6.716085e-05,0.38336423,152.13333333333333,9.379460716247559,9.379460716247559,1.0
3300000,6.408247,0.8709772,0.097130254,6.705163e-05,0.40285352,146.0,9.408044974009195,9.408044974009195,1.0
3310000,5.3980546,0.67055887,0.10018584,6.69537e-05,0.38858485,156.42857142857142,9.3607451404844,9.3607451404844,1.0
3320000,5.765084,0.492335,0.09609891,6.68559e-05,0.35346287,151.7058823529412,9.266243058092455,9.266243058092455,1.0
3330000,6.7735624,1.0805346,0.09462754,6.6749155e-05,0.37741452,184.77777777777777,13.678860319985283,13.678860319985283,1.0
3340000,5.914984,0.5794286,0.10309093,6.6648136e-05,0.42477238,154.58333333333334,9.372266560792923,9.372266560792923,1.0
3350000,7.2598553,0.9717058,0.097403854,6.654345e-05,0.34567383,164.21428571428572,9.318648274128254,9.318648274128254,1.0
3360000,6.2677774,0.6217919,0.10395046,6.6448294e-05,0.4050556,152.6086956521739,10.252987762292227,10.252987762292227,1.0
3370000,6.4098396,0.89916676,0.10313697,6.634804e-05,0.37291184,159.06666666666666,9.346112259229024,9.346112259229024,1.0
3380000,7.1715226,0.9102059,0.096929125,6.625093e-05,0.34849668,162.33333333333334,9.3417759736379,9.3417759736379,1.0
3390000,7.032245,0.899234,0.09666264,6.615634e-05,0.37328553,170.57142857142858,10.778026751109532,10.778026751109532,1.0
3400000,6.446167,0.9337907,0.096085936,6.604527e-05,0.36289445,152.5,9.376043218374253,9.376043218374253,1.0
3410000,6.8059855,0.8341179,0.09740406,6.594822e-05,0.36350155,160.125,10.645108982920647,10.645108982920647,1.0
3420000,6.904764,0.6173539,0.09900377,6.585315e-05,0.311736,190.25,19.55229155222575,19.55229155222575,1.0
3430000,6.647755,0.8982686,0.10058646,6.574705e-05,0.35300022,155.7058823529412,9.37655805879169,9.37655805879169,1.0
3440000,7.088296,1.0487312,0.099012166,6.564922e-05,0.30375335,157.6818181818182,10.212516150691293,10.212516150691293,1.0
3450000,6.046965,0.66234547,0.09958526,6.555042e-05,0.34537408,155.125,9.37142938375473,9.37142938375473,1.0
3460000,7.538809,0.941473,0.1010607,6.5443906e-05,0.2831829,173.71428571428572,13.462203127997261,13.462203127997261,1.0
3470000,6.636654,0.9290256,0.095127985,6.534737e-05,0.32356754,157.22222222222223,9.36179608768887,9.36179608768887,1.0
3480000,7.1900454,1.0042872,0.101403855,6.525599e-05,0.26437747,166.7058823529412,9.088436277473674,9.088436277473674,1.0
3490000,6.889241,0.8369543,0.09916115,6.5152344e-05,0.32725027,163.14285714285714,9.338019575391497,9.338019575391497,1.0
3500000,6.8726177,0.7216239,0.09807397,6.5045344e-05,0.42054468,159.78571428571428,10.081385893481118,10.081385893481118,1.0
3510000,7.1766276,0.64932954,0.102356516,6.494711e-05,0.37097427,185.44444444444446,13.883616222275627,13.883616222275627,1.0
3520000,6.9974384,0.84815836,0.09645173,6.48522e-05,0.35483855,155.6875,9.365985736250877,9.365985736250877,1.0
3530000,6.816276,0.85573184,0.09794076,6.475265e-05,0.36543655,168.15,11.929493933916092,11.929493933916092,1.0
3540000,6.711762,0.8600014,0.10155698,6.465233e-05,0.36301392,173.76923076923077,9.295265179414015,9.295265179414015,1.0
3550000,7.716821,1.1211736,0.0982153,6.454371e-05,0.29862282,170.45454545454547,11.203982331536032,11.203982331536032,1.0
3560000,7.2313633,1.0635288,0.098945074,6.4449785e-05,0.35534745,144.14285714285714,9.414789131709508,9.414789131709508,1.0
3570000,6.739414,0.94635546,0.09335598,6.435514e-05,0.3711696,159.45833333333334,9.347612311442694,9.347612311442694,1.0
3580000,6.670952,0.90046835,0.10385096,6.425363e-05,0.3824507,158.8,10.049565132459005,10.049565132459005,1.0
3590000,7.002342,0.930017,0.09917289,6.414603e-05,0.3409134,181.0,11.88806837797165,11.88806837797165,1.0
3600000,7.6417117,0.98318624,0.09379448,6.4051164e-05,0.38204676,165.57142857142858,9.325982468468803,9.325982468468803,1.0
3610000,7.033083,0.9324393,0.098664075,6.395544e-05,0.38475236,166.61904761904762,9.318606649126325,9.318606649126325,1.0
3620000,6.895076,0.9742844,0.09782536,6.3847474e-05,0.4290143,157.125,9.35653874774774,9.35653874774774,1.0
3630000,6.7531686,1.0443242,0.09439923,6.374084e-05,0.4009185,174.04347826086956,9.182416376860246,9.182416376860246,1.0
3640000,6.8467402,0.6494862,0.09802404,6.364277e-05,0.40831724,153.41666666666666,9.202371814034201,9.202371814034201,1.0
3650000,6.383287,1.1129031,0.092220165,6.354142e-05,0.3151055,175.39285714285714,9.079638000192313,9.079638000192313,1.0
3660000,6.929135,1.0351214,0.09283601,6.3447056e-05,0.33526194,150.27272727272728,10.32815397869457,10.32815397869457,1.0
